,REEF_ID,YEAR,SUBREGION,REGION_PS,MACROALGAE,HARD_CORAL,PSI,LON,LAT,human100km,human50km,human25km
1225,11140,2004,Antilles,Greater Caribb,2.5,20,-0.36781,-61.37011,15.23689,523081,87836,51837
1226,11141,2005,Antilles,Greater Caribb,40.6,13.8,1.62747,-61.35917,12.63306,211593,27583,16162
1227,11143,2005,Antilles,Greater Caribb,20.6,10,0.85221,-61.35056,12.62444,211593,27578,17705
1228,11144,2005,Antilles,Greater Caribb,5.6,24.4,-0.39301,-61.35028,12.63583,211593,27583,16162
1229,11148,2005,Antilles,Greater Caribb,26.3,38.1,0.02481,-61.27569,12.99325,193403,105698,32537
1230,11149,2004,Antilles,Greater Caribb,4.4,61.3,-1.8746,-61.26717,13.18325,258564,98864,95761
1231,11150,2005,Antilles,Greater Caribb,25,6.3,1.1983,-61.24811,13.16306,253325,100840,96010
1232,11151,2005,Antilles,Greater Caribb,6.9,11.9,0.14724,-61.2035,13.11822,244985,101341,88699
1233,11152,2005,Antilles,Greater Caribb,16.9,43.1,-0.59957,-61.19461,12.86989,172150,98829,10682
1234,11153,2005,Antilles,Greater Caribb,16.9,43.1,-0.59957,-61.19056,12.88533,173966,98829,10620
1235,11154,2004,Antilles,Greater Caribb,1.9,48.8,-1.50687,-61.18436,13.13338,249808,100840,97046
1236,11155,2004,Antilles,Greater Caribb,6.3,17.5,-0.09875,-61.08,13.86,549185,155888,143149
1237,11156,2006,Antilles,Greater Caribb,8.8,10.9,0.2697,-61.08,13.864,548215,155888,143149
1238,11157,1999,Antilles,Greater Caribb,18.1,38.8,-0.37311,-61.0795,13.86583,548215,155888,143038
1239,11158,2004,Antilles,Greater Caribb,26.3,10.6,1.08685,-61.0755,13.81,505978,155992,127535
1240,11159,2000,Antilles,Greater Caribb,10.6,28.1,-0.30781,-61.07517,13.8585,549185,155888,143149
1241,11160,2006,Antilles,Greater Caribb,5.3,30.3,-0.63669,-61.0715,13.8155,505978,155992,131475
1242,11161,2004,Antilles,Greater Caribb,10,13.1,0.24273,-61.0705,13.84,547084,155890,141752
1243,11162,2006,Antilles,Greater Caribb,5.6,25,-0.41714,-61.06667,13.85833,549185,155888,143168
1244,11163,2006,Antilles,Greater Caribb,5,15.9,-0.09591,-61.065,13.839,547084,155890,141752
1245,11164,2006,Antilles,Greater Caribb,23.8,14.4,0.82701,-61.0055,13.7515,457240,165821,114215
1246,11165,2004,Antilles,Greater Caribb,38.8,4.4,1.90327,-61.0035,13.754,461880,164930,116733
1247,11166,2003,Antilles,Greater Caribb,13.8,22.5,0.05319,-60.96,14.75833,543184,393869,272454
1248,11167,2006,Antilles,Greater Caribb,7.5,9.4,0.27254,-60.9555,14.1015,603554,256335,82642
1249,11168,2006,Antilles,Greater Caribb,2.5,7.5,0.11493,-60.93539,13.7205,420790,165821,108431
1250,11169,2002,Antilles,Greater Caribb,3.1,81.3,-2.70449,-59.65867,13.18433,272200,272200,266395
1251,11170,1997,Antilles,Greater Caribb,3.9,36.3,-0.9329,-59.64667,13.18,272200,272200,272171
1252,11173,1997,Antilles,Greater Caribb,0.6,3.1,0.19763,-59.64528,13.22556,272200,272200,260951
1253,11175,2002,Antilles,Greater Caribb,0.6,40,-1.22646,-59.64133,13.17967,272200,272200,272171
1254,11177,2002,Antilles,Greater Caribb,11.3,54.4,-1.29281,-59.63767,13.12517,272200,272200,272200
1255,11180,2002,Antilles,Greater Caribb,3.8,43.8,-1.22751,-59.63367,13.12517,272200,272200,272200
1256,11182,2001,Antilles,Greater Caribb,8.1,17.5,-0.01249,-59.63333,13.18333,272200,272200,272171
1257,11183,2003,Antilles,Greater Caribb,4.4,25,-0.47465,-59.61667,13.83944,272200,0,0
1258,11184,2002,Antilles,Greater Caribb,41.3,14.4,1.63209,-59.61417,13.08306,272200,272200,257302
1259,11187,2005,Antilles,Greater Caribb,11.9,16.3,0.2083,-59.55661,13.06264,272200,272200,257302
1260,11189,2001,Antilles,Greater Caribb,5,24.4,-0.42176,-59.54111,13.055,272200,272200,250286
1261,11191,2002,Brazil,Greater Caribb,25.6,28.1,0.38225,-39.09161,-16.88769,444640,57858,4088
1262,11192,2002,Brazil,Greater Caribb,0.6,25,-0.64717,-39.08269,-16.8975,437860,46004,3906
1263,11193,2002,Brazil,Greater Caribb,5.6,29.4,-0.5861,-39.04481,-17.78669,255554,25582,3132
1264,11194,2002,Brazil,Greater Caribb,20.6,35,-0.11327,-38.71331,-17.96831,48755,0,0
1265,11203,2005,Brazil,Greater Caribb,10,23.1,-0.14346,-38.67181,-17.97028,42271,0,0
1266,11204,2005,Brazil,Greater Caribb,6.9,20.6,-0.19068,-38.67144,-17.97739,41065,0,0
1267,11206,2005,Brazil,Greater Caribb,4.4,21.3,-0.32983,-38.67019,-17.96269,42524,0,0
1268,11209,2002,Brazil,Greater Caribb,1.3,36.3,-1.05288,-38.66019,-17.90081,44810,0,0
1269,11213,2004,Brazil,Greater Caribb,52.5,1.3,2.65651,-38.00214,-12.57936,4000447,656657,86464
1270,11215,2003,Brazil,Greater Caribb,19.4,42.5,-0.46043,-35.256,-5.38461,1552248,743453,43029
1271,11216,2003,Brazil,Greater Caribb,43.8,17.5,1.62641,-35.254,-5.39039,1556739,743351,48572
1272,11218,2004,Brazil,Greater Caribb,26.9,9.4,1.16387,-35.25281,-5.39086,1556561,743351,46326
1273,11219,2003,Brazil,Greater Caribb,28.1,21.9,0.73864,-35.25281,-5.38331,1551230,740491,42434
1274,11221,2003,Brazil,Greater Caribb,39.4,31.3,0.89413,-35.25219,-5.38811,1555240,743351,44380
1275,11222,2003,Brazil,Greater Caribb,25.6,25,0.50294,-35.19911,-9.04097,2681320,282252,71852
1276,11224,2003,Brazil,Greater Caribb,23.1,20,0.58103,-35.19781,-9.04272,2681320,275420,71852
1277,11225,2003,Brazil,Greater Caribb,1.3,30,-0.81151,-35.19625,-9.04269,2668958,273957,71852
1278,11226,2003,Brazil,Greater Caribb,55.6,16.9,2.19685,-35.19586,-9.04228,2677996,273957,71852
1279,11227,2003,Brazil,Greater Caribb,22.5,0.6,1.30052,-35.10142,-8.79447,4870479,365922,112923
1280,11228,2003,Brazil,Greater Caribb,44.4,3.8,2.18618,-35.09833,-8.78958,4842200,369766,109658
1281,11229,2005,Brazil,Greater Caribb,0.6,11.3,-0.11615,-35.09375,-8.76706,4874920,379750,118063
1282,11230,2006,Brazil,Greater Caribb,31.9,0.6,1.73181,-35.09272,-8.76672,4874920,377353,118063
1283,11231,2004,Brazil,Greater Caribb,8.8,6.9,0.42659,-35.08433,-8.74131,4861586,426471,116007
1284,11232,2003,Brazil,Greater Caribb,38.8,19.4,1.32398,-35.08319,-8.76469,4816301,374606,111303
1285,11233,2003,Brazil,Greater Caribb,11.3,38.8,-0.68939,-33.82314,-3.86122,0,0,0
1286,11234,2003,Brazil,Greater Caribb,11.9,31.3,-0.37099,-33.81872,-3.86039,0,0,0
1287,11235,2003,Brazil,Greater Caribb,70.6,14.4,2.98346,-33.802,-3.85722,0,0,0
1288,11237,2003,Brazil,Greater Caribb,16.9,27.5,0.00385,-32.44681,-3.85314,2249,2249,2249
1289,11238,2003,Brazil,Greater Caribb,13.8,40,-0.62265,-32.44658,-3.85289,2249,2249,2249
1290,11242,2002,Brazil,Greater Caribb,43.1,1.9,2.20109,-32.38169,-3.8085,2249,2249,2249
1291,11243,2002,Brazil,Greater Caribb,13.8,29.4,-0.21232,-32.26381,-3.511,2249,2249,0
1292,11404,2002,E. Caribbean,Greater Caribb,45.8,13.4,1.87675,-77.40833,18.47133,2553983,645499,112037
1293,12544,2003,E. Caribbean,Greater Caribb,24.6,8.7,1.08465,-64.72612,18.31847,197885,91612,76529
1294,12551,2003,E. Caribbean,Greater Caribb,8,12.8,0.16327,-64.66507,18.3516,168643,91612,56515
1295,12700,2003,Mesoamerican BR,Greater Caribb,6.3,10.7,0.16274,-87.33275,20.36428,740258,51322,0
1296,12701,2003,E. Caribbean,Greater Caribb,9.1,24.7,-0.24694,-82.09817,23.18067,3253718,2501674,548966
1297,12702,2003,Antilles,Greater Caribb,1.9,35.6,-0.99999,-68.99722,12.13936,249353,164784,162850
1298,12799,1998,E. Caribbean,Greater Caribb,47.4,6.6,2.21552,-64.7228,18.31137,197885,91612,75362
1299,12800,1998,E. Caribbean,Greater Caribb,23.7,3.2,1.25485,-64.73278,18.31517,197885,91612,75362
1300,12888,2002,Brazil,Greater Caribb,7.5,10,0.2484,-38.70031,-17.96319,46088,0,0
1301,12890,2005,Brazil,Greater Caribb,3.8,19.4,-0.28617,-38.71244,-17.96942,48755,0,0
1302,12891,2005,Brazil,Greater Caribb,20.6,13.1,0.73152,-38.70067,-17.96433,45769,0,0
1303,12892,2005,Brazil,Greater Caribb,13.1,36.9,-0.53072,-38.66064,-17.98128,38683,0,0
1304,12944,2002,Florida Keys,Florida Keys,35.9,3.8,1.79436,-80.17308,25.33028,3857820,1040199,7666
1305,12945,2002,Florida Keys,Florida Keys,21.8,5.3,1.08778,-80.15918,25.35158,3902502,1119930,8031
1306,12946,2002,Florida Keys,Florida Keys,0.5,27.3,-0.74174,-80.60127,24.54298,65082,12384,0
1307,12947,2002,Florida Keys,Florida Keys,1.8,24.8,-0.58539,-81.57235,24.54395,63138,48200,43188
1308,12948,2002,Florida Keys,Florida Keys,47.3,0.3,2.45398,-82.94507,24.62997,978,121,121
1309,12951,2002,Florida Keys,Florida Keys,43.7,2.5,2.2034,-82.9119,24.6936,1058,121,121
1310,12952,2002,Florida Keys,Florida Keys,11.3,25.8,-0.18697,-82.86045,24.62198,1079,121,121
1311,12957,2002,Florida Keys,Florida Keys,7.5,3,0.51874,-80.11915,24.51113,40306,0,0
1312,12958,2002,Florida Keys,Florida Keys,21.3,0.8,1.23856,-80.16287,25.30453,3702692,645448,2741
1313,12959,2002,Florida Keys,Florida Keys,34.8,1.5,1.83258,-80.12993,25.40155,4097954,1437687,7088
1314,12960,2002,Florida Keys,Florida Keys,30.8,0.8,1.6756,-80.12633,25.41523,4212862,1615251,15554
1315,12961,2002,Florida Keys,Florida Keys,21.5,0.5,1.25935,-80.10237,25.52413,4424265,2264349,56641
1316,12963,2002,Florida Keys,Florida Keys,8.5,2,0.60336,-80.09577,25.68667,4715285,3094709,940261
1317,12964,2002,Florida Keys,Florida Keys,36,2.5,1.84917,-80.2099,25.23358,3228463,356803,8178
1318,12965,2002,Florida Keys,Florida Keys,41.4,2.8,2.08601,-80.25625,25.16642,3017969,230099,13853
1319,12966,2002,Florida Keys,Florida Keys,33.8,3,1.72865,-80.3622,25.02397,2112713,38309,20736
1320,12968,2002,Florida Keys,Florida Keys,42.3,3.3,2.1081,-82.93922,24.5615,978,121,121
1321,12970,2002,Florida Keys,Florida Keys,35,4,1.74524,-82.94235,24.58972,978,121,121
1322,12971,2002,Florida Keys,Florida Keys,33.8,8.3,1.52397,-82.95728,24.60453,978,121,121
1323,12972,2002,Florida Keys,Florida Keys,36.8,2,1.90528,-82.91705,24.6739,1058,121,121
1324,12974,2002,Florida Keys,Florida Keys,42.5,0.5,2.22544,-82.88432,24.6846,1079,121,121
1325,12977,2002,Florida Keys,Florida Keys,32.3,2.5,1.67895,-80.1058,25.50557,4424464,2210099,36458
1326,12978,2002,Florida Keys,Florida Keys,11.3,4.3,0.64335,-80.10507,25.55735,4496541,2521880,139979
1327,12991,2002,Florida Keys,Florida Keys,37.2,0.8,1.97003,-81.6,24.50457,62758,48200,39828
1328,13005,1997,Antilles,Greater Caribb,44.2,27.5,1.26092,-68.25,12.17,179062,14424,14424
1329,13006,2000,Antilles,Greater Caribb,45.4,17.8,1.69073,-59.63,13.18,272200,272200,272200
1330,13008,1999,Mesoamerican BR,Greater Caribb,53.7,12.1,2.2927,-88.08,16.8,116818,20208,1096
1331,13009,1997,E. Caribbean,Greater Caribb,51.2,5.8,2.42099,-78.43,22.55,503332,74934,22846
1332,13010,1999,C. America,Greater Caribb,36.6,34.8,0.62937,-74.33,11.13,2996962,344872,64889
1333,13011,2000,Antilles,Greater Caribb,10.8,33.2,-0.49575,-60.51,11.1,249847,57657,33259
1334,13012,1998,Bahamas,Greater Caribb,35.6,6.1,1.69174,-74.29,24.03,1751,1279,1246
1335,13013,1998,C. America,Greater Caribb,34.7,35.7,0.5072,-83,12.17,20278,86,81
1336,13014,1998,Antilles,Greater Caribb,54.6,13.2,2.29162,-63.25,17.62,132533,17618,1901
1337,13016,1999,Mesoamerican BR,Greater Caribb,92.8,1.1,4.51627,-86.87,20.87,671627,586145,315527
1338,13145,2003,E. Caribbean,Greater Caribb,21.4,24.6,0.32402,-65.08238,18.3402,1119416,84269,61416
1339,13148,2003,E. Caribbean,Greater Caribb,52.2,12.6,2.20438,-64.99316,18.34937,671961,89744,63854
1340,13149,2003,E. Caribbean,Greater Caribb,32,16,1.14379,-64.99103,18.31822,585392,90198,63846
1341,13151,2003,E. Caribbean,Greater Caribb,8.2,3.2,0.54322,-64.92723,18.32893,427074,91384,65542
1342,13154,2003,E. Caribbean,Greater Caribb,30.6,8.3,1.37675,-64.86058,18.31257,297758,90816,70418
1343,13155,2000,Mesoamerican BR,Greater Caribb,47.6,23.3,1.57918,-87.31778,18.8972,80582,12872,0
1344,13248,2000,Mesoamerican BR,Greater Caribb,73.7,10.1,3.29002,-88.612,15.876,1976890,206080,43693
1345,13325,1997,C. America,Greater Caribb,7.8,1.6,0.58705,-82.32861,9.28861,500243,69891,18520
1346,13326,1997,C. America,Greater Caribb,30.1,43.6,-0.00947,-82.17306,9.23917,456861,52651,7721
1347,13328,1997,C. America,Greater Caribb,23.2,36.8,-0.06284,-82.21028,9.30833,404134,49119,8845
1348,13329,1997,C. America,Greater Caribb,86.1,6.2,4.00928,-82.22694,9.35528,372377,46061,8926
1349,13331,1997,C. America,Greater Caribb,51.3,28.8,1.53794,-82.21444,9.33083,387882,47738,8249
1350,13332,1997,C. America,Greater Caribb,42.2,27.6,1.16608,-82.22111,9.32583,395275,48548,9833
1351,13333,1997,C. America,Greater Caribb,59.7,6.6,2.78099,-82.16917,9.34778,343571,38714,5120
1352,13334,1997,C. America,Greater Caribb,45.7,7.8,2.08873,-82.02917,9.25194,358735,33127,3305
1353,13335,1997,C. America,Greater Caribb,63.2,11.6,2.75053,-82.05667,9.26861,354275,33147,3437
1354,13337,1997,C. America,Greater Caribb,34.9,14.4,1.34128,-82.30472,9.3775,400662,54620,13055
1355,13339,1997,C. America,Greater Caribb,4.6,21.6,-0.33086,-81.19194,9.32722,87448,25,0
1356,13340,1997,C. America,Greater Caribb,88.3,7,4.08062,-82.10722,9.31972,331092,32754,4045
1357,13341,1997,C. America,Greater Caribb,39.8,36.6,0.70696,-82.12028,9.26667,397918,41664,4717
1358,13342,1997,C. America,Greater Caribb,80,1,3.93128,-82.26778,9.29611,456774,58684,14063
1359,13343,1997,C. America,Greater Caribb,17,48.4,-0.79892,-82.25389,9.32889,415767,52880,11399
1360,13344,1997,C. America,Greater Caribb,68.1,7.6,3.12806,-82.08083,9.29306,340410,34659,3885
1361,13345,1997,C. America,Greater Caribb,42.2,7.8,1.93074,-82.1425,9.34,334565,35102,4304
1362,13346,1997,C. America,Greater Caribb,24.9,26.1,0.43053,-82.29222,9.22472,535779,73441,17488
1363,13349,1997,C. America,Greater Caribb,0.8,30.8,-0.86365,-82.31028,9.205,562225,81173,20180
1364,13351,1997,C. America,Greater Caribb,6.6,24.9,-0.36615,-82.36806,9.35194,453862,67707,18883
1365,13352,1997,C. America,Greater Caribb,34.5,27.2,0.82835,-82.20806,9.33722,375114,45675,7421
1366,13354,1997,C. America,Greater Caribb,10.1,42.4,-0.88019,-82.215,9.23,491927,59867,11437
1367,13355,1997,C. America,Greater Caribb,76.8,15.6,3.21874,-82.19833,9.35639,353821,41508,6153
1368,13366,2006,E. Caribbean,Greater Caribb,50.6,13.1,2.11165,-77.393,18.47417,2560337,630657,111561
1369,13367,2006,Mesoamerican BR,Greater Caribb,21.3,15.6,0.66373,-86.89417,16.085,653997,202853,2293
1370,13368,2006,E. Caribbean,Greater Caribb,46.9,7.2,2.16844,-77.54833,17.81267,2518749,619322,149233
1371,13369,2006,Antilles,Greater Caribb,6.9,25,-0.35964,-61.07467,13.8575,549185,155888,143149
1372,13370,2006,Brazil,Greater Caribb,76.3,23.1,2.90431,-35.08286,-8.76822,4813640,365609,111303
1373,13371,2006,Mesoamerican BR,Greater Caribb,25.3,7.5,1.1644,-87.11306,20.58,715572,391438,20207
1374,13372,2006,Mesoamerican BR,Greater Caribb,17.2,16.9,0.42856,-86.91592,16.08081,661395,202400,2293
1375,13373,2006,Mesoamerican BR,Greater Caribb,30.6,26.9,0.66055,-86.8875,16.12825,622595,192254,2293
1376,13374,2006,E. Caribbean,Greater Caribb,34.4,15.6,1.26753,-64.897,18.2805,364353,90399,65826
1377,13375,2006,E. Caribbean,Greater Caribb,23.1,21.3,0.53275,-64.89833,18.2785,364353,90399,65684
1378,13376,2006,E. Caribbean,Greater Caribb,30,32.5,0.41456,-71.33097,19.87608,2575056,371488,68538
1379,13377,2006,Mesoamerican BR,Greater Caribb,0.6,15,-0.26097,-88.55497,15.96611,1850446,148980,19776
1380,13378,2006,Mesoamerican BR,Greater Caribb,18.4,7.8,0.83605,-87.99206,17.78536,192590,46569,1802
1381,13379,2006,E. Caribbean,Greater Caribb,20.6,29.4,0.10396,-71.21289,19.84072,2446350,506002,127828
1382,13380,2006,Mesoamerican BR,Greater Caribb,13.5,23.3,0.01142,-86.52306,15.93794,735076,303353,18297
1383,13381,2006,E. Caribbean,Greater Caribb,4.4,25,-0.47465,-64.51017,18.37347,160051,89498,27354
1384,13382,2006,Brazil,Greater Caribb,18.8,21.3,0.33148,-35.08606,-8.76978,4861145,368690,113727
1385,13383,2006,Mesoamerican BR,Greater Caribb,65.6,6.3,3.06722,-87.0245,20.32056,650054,68912,48886
1386,13384,2006,E. Caribbean,Greater Caribb,15,7.5,0.68998,-64.80806,18.36611,253497,92055,79788
1387,13385,2006,Mesoamerican BR,Greater Caribb,15,20,0.20724,-87.98381,17.82558,194385,45922,2545
1388,13386,2006,Mesoamerican BR,Greater Caribb,14.4,10.9,0.52848,-87.96431,17.88222,196749,41327,3099
1389,13387,2006,Mesoamerican BR,Greater Caribb,15.9,19.1,0.28658,-86.48131,15.97892,696999,287284,8717
1390,13388,2006,Mesoamerican BR,Greater Caribb,10,18.1,0.04963,-86.89333,16.085,653997,202995,2293
1391,13389,2006,Mesoamerican BR,Greater Caribb,26.9,9.4,1.16387,-87.41714,19.69983,101935,11424,1411
1392,13390,2006,Mesoamerican BR,Greater Caribb,19.4,15.6,0.57747,-87.44175,19.78619,121855,12972,1865
1393,13391,2006,E. Caribbean,Greater Caribb,35.9,15.9,1.32735,-78.36628,18.26181,781202,246525,82080
1394,13393,2006,Brazil,Greater Caribb,4.4,21.9,-0.35396,-35.2,-9.04844,2646986,273078,71852
1395,13394,2006,E. Caribbean,Greater Caribb,24.7,8.4,1.09944,-78.34383,18.34317,780076,273899,92655
1396,13395,2006,E. Caribbean,Greater Caribb,15,17.5,0.30379,-64.83569,18.32289,281341,91257,75717
1397,13396,2006,E. Caribbean,Greater Caribb,17.5,11.3,0.66017,-64.83881,18.30311,289978,90078,70535
1398,13397,2006,Mesoamerican BR,Greater Caribb,55.6,11.3,2.41408,-86.92275,16.07819,664949,196880,2293
1399,13398,2006,E. Caribbean,Greater Caribb,19.4,16.6,0.54125,-76.83572,17.93192,2216263,1559157,923530
1400,13399,2006,E. Caribbean,Greater Caribb,61.9,10,2.74988,-70.65053,19.78028,2686035,932956,212562
1401,13401,2006,Brazil,Greater Caribb,23.8,1.9,1.30975,-38.60228,-12.96786,4936204,3314873,2346528
1402,13402,2006,Mesoamerican BR,Greater Caribb,3.4,4.1,0.29081,-87.06278,20.62583,697772,464703,49518
1403,13403,2006,Mesoamerican BR,Greater Caribb,33.1,25.6,0.82383,-86.95514,20.49786,659745,248314,67052
1404,13404,2006,Mesoamerican BR,Greater Caribb,18.8,29.4,0.0177,-87.03067,20.33678,654054,69730,51690
1405,13405,2006,Mesoamerican BR,Greater Caribb,33.5,21.7,0.99587,-86.50042,15.96475,707208,292642,10453
1406,13406,2006,Mesoamerican BR,Greater Caribb,39.4,18.5,1.38491,-86.50022,15.96472,707258,292642,10453
1407,13407,2006,Mesoamerican BR,Greater Caribb,44.4,6.9,2.06549,-86.91939,16.07903,662499,203128,2293
1408,13408,2006,Mesoamerican BR,Greater Caribb,8.1,24.4,-0.278,-86.4675,15.98,692871,289161,7957
1409,13409,2006,Mesoamerican BR,Greater Caribb,36.3,14.1,1.41413,-86.91528,16.08189,661097,202400,2293
1410,13410,2006,Mesoamerican BR,Greater Caribb,6.3,11.3,0.14262,-88.77072,15.86872,1808019,210697,29941
1411,13411,2006,E. Caribbean,Greater Caribb,11.3,8.1,0.49333,-70.51831,19.77044,2692437,854682,182907
1412,13412,2006,Brazil,Greater Caribb,10.6,30.6,-0.40436,-35.19994,-9.04847,2646986,273078,71852
1413,13413,2006,Mesoamerican BR,Greater Caribb,15.6,16.3,0.38082,-86.95139,16.10833,624948,190431,2293
1414,13414,2006,Mesoamerican BR,Greater Caribb,31.9,26.9,0.71805,-86.87456,16.104,646910,199253,2293
1415,13415,2006,Mesoamerican BR,Greater Caribb,51.3,15.6,2.04385,-86.92897,16.07544,659538,204832,2293
1416,13416,2006,Mesoamerican BR,Greater Caribb,35.6,22.5,1.05953,-86.92519,16.07686,659634,203383,2293
1417,13417,2006,Mesoamerican BR,Greater Caribb,31.3,20,0.95481,-86.92731,16.07614,658032,204832,2293
1418,13418,2006,E. Caribbean,Greater Caribb,48.8,10,2.14608,-77.41,18.4725,2543236,636231,113342
1419,13419,2006,Mesoamerican BR,Greater Caribb,21.9,22.5,0.42697,-88.01028,16.45444,630831,3949,3
1420,13420,2006,Mesoamerican BR,Greater Caribb,5,12.5,0.03685,-87.90472,17.99397,193584,36035,2918
1421,13421,2006,E. Caribbean,Greater Caribb,31.7,6.6,1.4953,-78.34872,18.32939,784963,268182,92655
1422,13423,2006,E. Caribbean,Greater Caribb,18.4,5.3,0.93258,-76.39139,18.17531,1726528,795441,81334
1423,13425,2006,Brazil,Greater Caribb,2.5,16.9,-0.24712,-35.19564,-9.04144,2677996,273648,71852
1424,13426,2006,Brazil,Greater Caribb,3.8,30.6,-0.72064,-35.19686,-9.04083,2681320,279329,71852
1425,13427,2006,Mesoamerican BR,Greater Caribb,31.6,13.4,1.22263,-86.91833,16.08167,661097,202600,2293
1426,13428,2006,Mesoamerican BR,Greater Caribb,24.4,20.9,0.60233,-86.89194,16.08528,658478,202995,2293
1427,13429,2006,Brazil,Greater Caribb,1.9,46.3,-1.41032,-35.19408,-9.03217,2727550,276585,86005
1428,13430,2006,Brazil,Greater Caribb,8.1,36.3,-0.7366,-35.18894,-9.01497,2792682,277969,90674
1429,13431,2006,Mesoamerican BR,Greater Caribb,31.3,29.4,0.59275,-86.48733,15.97592,703771,287037,8738
1430,13433,2006,Mesoamerican BR,Greater Caribb,17.2,16.3,0.4527,-86.47878,15.97864,697248,287989,8717
1431,13434,2006,Mesoamerican BR,Greater Caribb,27.2,21.3,0.71964,-86.48747,15.97669,703732,287037,8738
1432,13435,2006,Mesoamerican BR,Greater Caribb,10.6,16.6,0.13873,-86.5,15.9525,712765,301743,13628
1433,13436,2006,Mesoamerican BR,Greater Caribb,26.9,20.3,0.74147,-86.48892,15.97283,703558,287037,8738
1434,13437,2006,Mesoamerican BR,Greater Caribb,14.4,20.6,0.15435,-86.48889,15.97278,703558,287037,8738
1435,13438,2006,Brazil,Greater Caribb,25.6,4.4,1.29946,-38.65306,-13.03256,4889913,3208154,1314462
1436,13439,2006,Mesoamerican BR,Greater Caribb,39.4,11.3,1.66651,-86.92136,16.07847,667058,197408,2293
1437,13440,2006,E. Caribbean,Greater Caribb,46.9,34.4,1.11847,-71.74239,18.03608,4029715,296747,49991
1438,13442,2006,Antilles,Greater Caribb,8.4,33.4,-0.61361,-61.06917,13.85667,549185,155888,143168
1439,13443,2006,E. Caribbean,Greater Caribb,4.1,14.4,-0.07869,-76.83775,17.92406,2214647,1549473,867445
1440,13444,2006,Mesoamerican BR,Greater Caribb,37.2,9.7,1.62622,-87.00422,16.08558,693347,200767,2293
1441,13445,2006,Mesoamerican BR,Greater Caribb,37.5,19.4,1.26647,-87.00189,16.08683,696297,196795,2293
1442,13446,2006,E. Caribbean,Greater Caribb,28.1,14.7,1.01621,-78.36914,18.26525,776866,236485,82054
1443,13447,2006,Mesoamerican BR,Greater Caribb,28.4,11.6,1.15127,-86.89472,16.085,651792,202853,2293
1444,13449,2006,Mesoamerican BR,Greater Caribb,9.7,12.8,0.24042,-87.95278,17.90733,196058,40747,3016
1445,13451,2006,E. Caribbean,Greater Caribb,57.5,1.3,2.88653,-78.35189,18.31814,784963,271524,90289
1446,13452,2006,Mesoamerican BR,Greater Caribb,45,11.9,1.90115,-86.91853,16.07961,662499,203128,2293
1447,13453,2006,Mesoamerican BR,Greater Caribb,32.5,21.9,0.9399,-86.99692,16.08769,687481,196795,2293
1448,13455,2006,Mesoamerican BR,Greater Caribb,4.7,30.9,-0.68958,-87.95056,17.91236,196271,40876,2885
1449,13456,2006,Mesoamerican BR,Greater Caribb,13.1,25,-0.07211,-86.88611,16.08667,657143,203655,2293
1450,13457,2006,Mesoamerican BR,Greater Caribb,8.4,24.7,-0.27569,-87.93942,17.93006,196263,39121,3058
1451,13460,2006,Antilles,Greater Caribb,26.3,17.5,0.82134,-61.05889,13.92903,621207,155888,153013
1452,13461,2006,E. Caribbean,Greater Caribb,11.3,21.9,-0.03768,-70.52058,19.7605,2710903,873979,194361
1453,13463,2006,E. Caribbean,Greater Caribb,36.3,29.4,0.82277,-71.64167,17.81192,1142011,123058,8678
1454,13464,2006,Mesoamerican BR,Greater Caribb,7.5,17.5,-0.04124,-88.03133,18.035,235278,52857,11335
1455,100008,1997,Andaman_Nicobar,Indo-Pacific,1.9,61.3,-1.98961,73.16167,-0.605,37557,30692,21539
1456,100009,1997,Andaman_Nicobar,Indo-Pacific,3.8,48.1,-1.39647,73.19583,-0.66,35016,26780,21539
1457,100010,1997,Andaman_Nicobar,Indo-Pacific,3.1,34.7,-0.90628,73.2075,-0.66,35016,26780,21539
1458,100012,2002,W Indonesia,Indo-Pacific,13.4,20,0.13536,115.59375,-8.34167,5325022,1552964,444070
1459,100024,2002,W Indonesia,Indo-Pacific,10,16.9,0.09791,114.46528,-7.84028,5115071,785316,101052
1460,100025,1998,Andaman_Nicobar,Indo-Pacific,22.5,8.1,1.01088,72.94417,3.63056,136555,14192,9307
1461,100026,2002,E. Indian Ocean,Indo-Pacific,3.8,16.9,-0.18962,96.82,-11.82,441,441,0
1462,100027,2004,E. Indian Ocean,Indo-Pacific,3.1,27.5,-0.6287,95.22222,5.90639,698830,351599,24648
1463,100029,2001,E. Indian Ocean,Indo-Pacific,52.5,25.6,1.71517,108.67233,-7.71169,14350015,2531525,407102
1464,100030,1999,Philippines_Spra,Indo-Pacific,1.3,36.9,-1.07702,122.37389,9.87694,2682108,384518,116187
1465,100032,2002,W Indonesia,Indo-Pacific,1.9,13.8,-0.15519,114.34944,-7.74028,5505537,775307,165894
1466,100037,1997,E. Indian Ocean,Indo-Pacific,2.5,6.3,0.16321,96.85,-12.09472,441,441,441
1467,100039,2001,E. Indian Ocean,Indo-Pacific,0.6,8.1,0.00454,96.844,-12.09667,441,441,441
1468,100046,2005,E. Indian Ocean,Indo-Pacific,0.6,65,-2.19194,105.68511,-10.41542,1291,1291,1291
1469,100049,2005,E. Indian Ocean,Indo-Pacific,8.8,61.3,-1.67333,96.83717,-12.08767,441,441,441
